Product ID,Product Name,Product Category,Price (USD),Rating,Number of Reviews,Seller Name,Product Availability,Shipping Cost,Discount Percentage
4d0e9906-9e29-4bce-8d92-c67a25b0f04b,re-contextualize end-to-end deliverables,Clothing,325.78,2.7,6008,Peters-Taylor,Out of stock,11.73,21
f437c956-5cdb-4ba5-820e-a005b4e2cc8c,enable real-time communities,Beauty,445.55,1.8,2571,"Baker, Wood and Rose",Out of stock,5.63,41
d6648346-3134-42e1-ac97-936062c928f0,innovate impactful e-business,Toys,338.69,3.3,5920,Klein LLC,Out of stock,1.11,16
755af4e0-8783-4792-b3e2-d7c2c2192039,strategize end-to-end interfaces,Electronics,478.27,2.0,5768,Garcia Group,In stock,8.27,48
79d1bddf-5b69-462f-b47c-b156bf946d98,orchestrate impactful e-markets,Grocery,105.15,1.0,5732,Martinez Group,Out of stock,15.94,48
f4ece109-a4b6-4567-9e61-fb0d09786c0f,envisioneer seamless mindshare,Health & Personal Care,77.35,1.4,672,"Jimenez, Reynolds and Smith",In stock,12.0,48
f542f258-efab-444a-9234-76fc0818f827,seize viral experiences,Books,50.79,4.8,4388,"Dean, Anderson and Smith",In stock,3.95,17
be914fc5-3628-49d4-b49f-c7860912f599,grow revolutionary ROI,Clothing,378.48,1.1,5407,Fischer PLC,In stock,1.08,45
3f1cfba7-0150-407c-9f4d-aedd8592e528,facilitate killer users,Home & Kitchen,282.14,2.6,8381,Cooper-Johnson,In stock,4.96,9
0556c9aa-d054-41a9-8a43-9328f84dba89,benchmark distributed paradigms,Clothing,421.37,3.6,38,"Torres, Parker and Clark",Out of stock,15.68,44
348955c8-0609-4d77-835f-925c054c8b07,re-intermediate cross-platform action-items,Beauty,339.02,5.0,5286,Santos LLC,In stock,5.46,36
5eec46ed-24f3-4280-bf85-bf24c1856e42,cultivate B2C info-mediaries,Sports,292.03,2.7,8247,"Velazquez, Frederick and Clark",In stock,12.53,20
3eb8ab82-226c-45ce-b7a7-36bc10647a8f,maximize global markets,Health & Personal Care,96.43,1.9,1075,Alvarado Inc,Out of stock,3.33,43
0ec7ebbf-2690-44a9-a900-51de9f8ef9a8,deploy efficient ROI,Books,144.96,1.6,4346,Yates Group,In stock,10.33,20
75de1335-3665-4c15-bb58-13ac3e9ba25c,reinvent synergistic schemas,Health & Personal Care,75.64,3.2,5844,Turner-Long,Out of stock,7.19,40
92e2d5ad-4ffb-4e10-9c40-7a74081362dd,productize virtual mindshare,Toys,478.39,2.2,5686,Sims PLC,In stock,12.09,3
6d6e5679-d215-4e58-bb4f-d2755abed014,monetize customized functionalities,Clothing,338.96,2.7,9333,Wright-Porter,Out of stock,5.47,1
fc3f9ec2-2cfa-4c73-b59d-115975a7f4ba,scale bleeding-edge systems,Health & Personal Care,415.87,2.0,8696,"Jimenez, Ferrell and Jones",Out of stock,3.82,8
44c77e24-f635-4974-89d8-8a45a21ddc3e,implement synergistic infrastructures,Sports,211.27,1.8,5767,"George, Peterson and Mendoza",In stock,8.11,17
13a66544-b56b-42c6-a8da-cfc5b7a9b143,re-contextualize innovative solutions,Grocery,177.32,2.1,5045,Gutierrez Group,Out of stock,14.01,31
f6a83fc0-bbd6-41d8-965a-e21ed6c210ef,exploit leading-edge content,Books,478.07,2.9,2210,Benton Inc,Out of stock,18.46,4
7d0bd950-413b-4142-9d10-e68440ccf474,cultivate viral synergies,Electronics,101.38,3.4,2211,Hale Inc,Out of stock,8.61,38
239be28f-179f-4b0d-b319-4b0ee7f73755,whiteboard cutting-edge channels,Home & Kitchen,255.06,5.0,4080,"Reed, Tyler and Ramos",In stock,10.7,24
bc2c65cb-1891-419a-a4a2-fd1664accac9,brand visionary supply-chains,Beauty,79.33,2.8,8810,"Fleming, Wallace and Smith",Out of stock,14.79,13
d25abbc9-fb6a-4823-b013-0ef1f30357ad,orchestrate magnetic paradigms,Clothing,349.84,1.1,7794,Morgan and Sons,In stock,18.46,11
51048a76-a8ef-4d8d-9804-1c848bb22f51,transition open-source solutions,Electronics,194.99,3.1,9164,Barnes Inc,In stock,15.42,36
8fde1098-4b8e-4230-9126-b2a0335f3d0f,re-intermediate granular metrics,Toys,371.49,4.3,9734,Larson-Sanchez,In stock,8.18,8
ba8a7abf-cb3e-4f1f-af9f-8a895aaccb11,repurpose enterprise platforms,Books,435.59,4.3,6761,Christensen-Torres,In stock,11.3,1
4816eb9f-f7e4-4400-b85c-f529ab4be895,iterate plug-and-play ROI,Sports,275.63,2.4,5304,Humphrey-Simpson,In stock,7.49,2
3aa334e9-29b5-4b6d-93c7-41cd4be50c4b,monetize front-end users,Clothing,263.26,3.4,54,Taylor-Hunter,In stock,16.87,21
61b4e210-b9f2-48a2-b2df-e7803fe20e14,syndicate world-class platforms,Home & Kitchen,130.64,3.0,9115,"Lewis, Wiggins and Webb",Out of stock,7.09,6
9722fe53-8691-4319-83fb-2b7ceddfa5c3,engineer wireless interfaces,Health & Personal Care,293.48,3.5,2139,Ballard-Flores,In stock,5.33,1
24391129-99c9-41ee-94ba-68e043fec78f,architect best-of-breed bandwidth,Health & Personal Care,445.82,2.2,4859,Cantu-Garcia,In stock,9.36,29
6ca893ce-dd18-4053-98a1-19f083f685ed,incubate distributed info-mediaries,Electronics,81.65,2.2,2545,Santiago-Banks,In stock,11.59,41
4e3de089-c61c-4afb-bc04-839a3c4bab9b,transform B2C e-tailers,Electronics,150.43,4.4,770,Mayer-Bowen,Out of stock,8.73,23
d8741eb9-d528-4ef9-bf10-97638d24aedf,visualize virtual schemas,Books,142.84,2.3,8241,Franklin-Wagner,Out of stock,0.82,36
4fbbe5bf-edc8-45de-b834-94369487cf02,streamline integrated convergence,Clothing,265.47,3.8,5866,Rivera-Young,Out of stock,14.95,31
5587e88f-926a-47a3-a0ce-449d37cb9c6c,iterate global niches,Toys,456.67,2.4,8787,"Moore, Hull and Mcclure",In stock,10.56,17
ba597044-6677-46f1-b3be-cb43c3f4566d,optimize user-centric synergies,Sports,51.89,3.9,1570,Brown-Ramirez,In stock,18.03,20
e6f551b6-7374-4b85-b7f7-ba9a5de53842,monetize bleeding-edge schemas,Beauty,82.16,2.3,2277,"Meza, Warner and Zhang",In stock,0.38,5
7a918594-cdca-4ea9-9b66-6f1603339697,facilitate revolutionary e-markets,Toys,389.74,1.9,3002,"Hamilton, Smith and Fox",In stock,6.27,26
8c44a312-f34c-4c4e-a115-65f6cdaeb2f5,harness viral supply-chains,Grocery,295.9,4.3,8958,Jackson-Weber,Out of stock,14.88,12
6def5ae4-626a-418d-b087-3c3370a05817,harness distributed eyeballs,Beauty,472.94,3.6,2547,Schneider-George,Out of stock,8.32,13
430516f9-4279-46e8-a9b2-d74ea57acfad,syndicate customized synergies,Grocery,411.45,1.2,6317,Rogers-Buck,In stock,2.95,43
9892e941-1e77-4da5-8d87-151351a3515a,visualize distributed markets,Grocery,261.83,2.3,4670,Christian-Thomas,In stock,13.37,48
4bc60283-2a3b-4dfb-af17-e19deb112209,iterate enterprise content,Electronics,304.15,1.5,3055,"Wiley, Sims and Middleton",Out of stock,0.13,7
0d7a33cd-0fb7-4cb1-aa7b-aae156a3f886,implement integrated technologies,Automotive,337.56,4.0,7723,"Green, Alvarado and Martinez",In stock,12.85,10
dc0d519a-9fae-4482-837e-ef83c23584c3,incubate ubiquitous action-items,Grocery,163.76,1.1,5727,Vega-Jimenez,In stock,13.13,37
0668868f-51be-4c4d-83d4-7728f17eb514,expedite end-to-end info-mediaries,Automotive,143.24,1.6,1432,Townsend-Holland,Out of stock,14.71,19
2c2b402b-ceac-40b0-b25f-1412eaa51e7c,syndicate distributed channels,Beauty,143.85,3.2,444,"Gutierrez, Murphy and Lopez",Out of stock,8.8,31
7bcb3a12-0681-4083-b17d-35eda87568c0,re-contextualize seamless info-mediaries,Automotive,375.6,1.2,9343,"Jenkins, Ramirez and Willis",In stock,13.8,41
32c3c149-ab23-423e-a87d-7d2995878a1f,e-enable extensible communities,Home & Kitchen,373.36,4.2,1452,"Williams, Buckley and Morales",Out of stock,8.86,12
6ceafc61-d5c8-4f9b-b32e-1966c27eb363,integrate real-time initiatives,Grocery,70.92,4.9,1092,Harris Inc,Out of stock,18.07,27
40503a0d-1855-4c6b-af44-d4e6e7452069,scale viral info-mediaries,Health & Personal Care,87.86,2.2,6561,Lewis-Rogers,In stock,13.22,33
644aea43-0181-40fe-aeb0-42740d5088c2,target visionary ROI,Home & Kitchen,26.37,1.1,8867,Cruz PLC,Out of stock,2.96,12
702b9ca4-d2ee-43c6-90fb-591c181d0dc6,incubate real-time e-business,Toys,105.22,3.0,1320,"Wells, Francis and Hall",In stock,8.49,23
08bd7ac2-8bab-47ca-bf1d-163ec5d4d79a,seize dynamic e-business,Toys,169.03,2.1,7223,"Henson, Allen and Alvarez",Out of stock,10.17,32
43840c07-b8f9-4b8e-a745-96d313980aba,synthesize turn-key content,Electronics,27.7,1.4,3048,Nguyen Group,Out of stock,17.15,28
4a71105e-b487-4795-85d2-3734b8d2c47a,leverage enterprise infrastructures,Books,78.38,2.8,2723,"Webb, Martin and Ayala",Out of stock,6.35,50
2d379cfe-c044-4f21-9a32-ff2696ee301a,transition compelling web services,Books,179.73,2.9,8838,Armstrong-Hernandez,Out of stock,11.15,15
12e6226f-10eb-43d3-95d5-b942f8da2d30,cultivate granular platforms,Health & Personal Care,22.5,2.8,6643,Taylor Group,In stock,5.38,23
279284be-e4ec-4e27-a498-fd0c78c431eb,envisioneer virtual e-business,Automotive,74.02,3.3,3242,Harrison PLC,Out of stock,7.3,45
e1c911e9-1054-41f0-926e-b5f673cd75f9,transition best-of-breed vortals,Automotive,326.71,1.6,6727,Guzman-Gardner,In stock,19.68,28
09987052-1bc7-4e35-bd02-2f70d8669735,re-intermediate wireless web services,Clothing,448.5,5.0,9637,Lambert Inc,In stock,15.1,9
bd390b56-4687-4f7f-b4a9-21ed7ff0a135,benchmark bleeding-edge eyeballs,Automotive,219.94,4.6,3105,"Perez, Herman and Smith",In stock,11.68,36
c13d6585-9657-4f0d-87a7-534170fc1579,productize robust eyeballs,Toys,228.6,3.0,5019,"Johnson, Washington and Robertson",In stock,14.55,50
0bf67de6-f062-4634-89b5-9adf84e787f0,syndicate wireless info-mediaries,Health & Personal Care,244.67,1.9,8326,Hampton LLC,Out of stock,19.39,1
a3ad4018-72b3-4641-b3dd-583302d618c7,re-intermediate sticky technologies,Grocery,104.92,1.7,7625,Davis Inc,In stock,13.4,5
0ec29a2e-ffff-4654-b1f1-19bd9bde7d2d,envisioneer value-added markets,Clothing,320.55,2.3,6342,Huffman LLC,In stock,12.91,27
71240948-1599-46a9-a08b-b4158d1b0913,enable bricks-and-clicks models,Grocery,408.65,3.1,9023,Perez-Hatfield,In stock,5.97,18
dc0d0055-a019-459b-bf1d-13f590da82a3,revolutionize magnetic action-items,Clothing,90.9,2.6,7978,"Smith, Beard and Larson",Out of stock,11.71,31
b407f4a0-67a9-40d1-bef0-233478b3b5a8,cultivate customized architectures,Grocery,224.56,4.8,2770,Walker-Parker,In stock,4.72,8
116d37db-592f-458e-9524-f4e13565021c,aggregate magnetic interfaces,Clothing,260.44,1.2,3769,Wolf-Buchanan,Out of stock,0.68,10
0dac5596-3ac8-45f6-9aa2-eed50d97f3bc,reinvent wireless solutions,Home & Kitchen,444.74,4.6,1580,Powell-Soto,In stock,2.76,2
db66b175-376b-4f15-8fca-f930359cad03,leverage distributed paradigms,Health & Personal Care,388.06,4.6,2972,Shields-Smith,Out of stock,3.65,16
2dee7e24-028b-474b-9863-ff0ea47c8b9e,repurpose synergistic e-markets,Health & Personal Care,396.86,1.4,6362,Diaz Inc,Out of stock,10.95,34
f7a87d02-6020-450c-a9b9-ba2a82aa3962,redefine impactful infrastructures,Toys,346.51,2.9,2105,Miller-Allen,Out of stock,11.76,48
f23d0448-66ce-4291-b7a4-5d628fdcc528,aggregate innovative e-tailers,Beauty,29.11,2.5,9279,"Rice, Scott and Flores",Out of stock,10.26,20
3c95cf4f-fa05-4e1a-bc16-c6bdb7eee6f0,harness holistic convergence,Home & Kitchen,74.48,3.1,2485,Thomas LLC,In stock,3.28,37
7884c6e2-a8d7-459c-8d80-918b37465b58,envisioneer turn-key e-services,Electronics,20.76,1.8,324,Phillips-Watson,In stock,17.53,48
b223c93e-bd93-4d40-aa3c-a1a10d69f0f3,empower robust eyeballs,Beauty,70.09,1.9,9826,Johnson-Black,Out of stock,15.59,37
58b3ad47-f4c4-404e-947f-d6ef61416aef,re-intermediate out-of-the-box niches,Electronics,373.82,1.4,6509,Richardson-Coleman,In stock,5.09,36
11e1abeb-741a-4a10-bd57-6cd2093772bb,synthesize best-of-breed channels,Home & Kitchen,161.34,2.4,5253,"Gibbs, Aguilar and Hall",In stock,4.32,38
eee26f11-e675-4ea2-9091-6157e86c514d,implement 24/365 platforms,Clothing,462.52,4.7,5338,Perkins-Tanner,Out of stock,17.56,19
9932c3dc-4aba-453c-b059-7be82202138b,integrate proactive deliverables,Automotive,13.37,1.7,198,Bolton LLC,Out of stock,8.93,30
a1ad6bbc-7ba6-4542-bbe7-91b14c19c08a,disintermediate enterprise paradigms,Beauty,301.93,2.7,3024,White PLC,In stock,9.68,42
d6d16a76-faea-4c39-ae16-8634de06e69d,deliver robust interfaces,Electronics,438.03,2.6,924,Mullen-Carey,Out of stock,10.94,24
04f2c8ac-f488-4c34-9939-8fde06668a55,empower innovative experiences,Beauty,224.01,1.7,7780,"Wilson, Carr and Castaneda",Out of stock,6.34,20
65db5023-ba7a-40e7-b521-932d2582ed39,strategize revolutionary solutions,Health & Personal Care,63.74,3.2,8111,Martin-Mcdonald,In stock,8.42,8
2f0cc501-4567-406f-ab2c-2bf16a95b26d,benchmark value-added e-commerce,Electronics,45.46,1.1,6338,Wheeler Group,Out of stock,6.77,18
4f8e03c3-4ab5-45a9-8722-242009d82587,e-enable 24/365 functionalities,Toys,153.82,3.3,243,Green Inc,In stock,9.12,37
8d7ce05c-232d-4855-b67e-d49f483bdb14,enable value-added action-items,Automotive,134.64,2.7,742,Smith-Turner,Out of stock,18.44,29
a80b5ea5-29fb-45fc-85f2-108159246a2e,seize e-business architectures,Clothing,205.69,1.1,775,Donovan-Robbins,In stock,1.64,29
3516b488-7b64-49e8-ade0-ef0a7f90d790,streamline wireless vortals,Beauty,496.5,4.4,2896,Joseph Inc,Out of stock,14.9,37
e50ba2c3-1542-460d-a12f-2bea6ce1cb36,harness open-source portals,Books,454.56,2.7,6808,Chapman LLC,In stock,14.4,48
35ee7fed-853e-46a3-9591-725a83c9bc05,envisioneer B2C communities,Sports,284.15,2.7,8533,"Drake, Parks and Frederick",Out of stock,9.9,8
db18eefe-a31f-479c-8530-68b79d435403,harness rich web-readiness,Sports,275.6,3.6,5239,Wilson Ltd,Out of stock,16.17,35
6e9bde02-00d1-469b-8900-f12eb800b161,implement distributed vortals,Electronics,96.56,1.3,4624,"Taylor, Tucker and Calhoun",In stock,8.11,15
e1340ea2-ebbd-4758-82db-a38d9b396c6f,reinvent dynamic synergies,Clothing,325.37,3.4,2976,Collins Inc,In stock,17.79,43
f800d7b5-eced-4da9-a560-387fa1964968,incentivize distributed e-services,Beauty,490.78,1.7,9804,"Clay, Rodriguez and Hutchinson",In stock,8.95,46
117a345a-e9b0-43a7-b23b-c0f2d6953d9d,visualize interactive vortals,Automotive,251.16,1.4,6526,Cantrell Ltd,In stock,19.25,11
5dfaa8ea-2726-4c44-b54a-dd312ff26d4a,aggregate innovative web services,Books,428.19,2.2,190,Christian-Hickman,In stock,5.92,31
412a3ea7-855f-4229-969c-83908ef74922,grow end-to-end channels,Sports,326.07,2.7,1817,"Hall, White and Young",Out of stock,10.63,2
788964fe-66bb-4455-b97f-e4b2bf14dd6a,incubate ubiquitous relationships,Toys,98.49,2.2,7426,Lee-Jackson,Out of stock,17.37,37
ab0f617b-282b-42ae-ae48-124e32bce135,transition bleeding-edge methodologies,Electronics,151.01,1.1,8692,Mejia PLC,Out of stock,0.83,29
0d6fe267-0535-4fe9-baaf-0746e5d71bb1,whiteboard B2B web-readiness,Sports,95.31,1.0,6261,"Guerrero, Koch and Parker",In stock,7.53,42
37e58d88-8438-4b40-81d3-14de0f62ca9d,engage ubiquitous systems,Books,493.57,4.4,6114,Sullivan-Watson,In stock,4.39,10
f536bb0e-79b7-4ea1-8f91-4601f2aa2d46,maximize B2C systems,Electronics,209.51,1.9,7435,Murphy-Martinez,In stock,10.19,26
a283df46-048a-44d9-928c-e2ee38c55c91,facilitate proactive e-commerce,Beauty,411.74,2.8,7571,"Shaw, Alvarez and Conrad",In stock,17.66,3
a141e8a0-3f4a-44f5-a487-15153ea722dc,incentivize cross-media web-readiness,Electronics,97.7,3.6,7351,"Davis, Kim and Gross",Out of stock,17.34,32
e1dafb44-529e-4499-a59a-c5b0b303a9ff,engage extensible interfaces,Home & Kitchen,115.87,2.1,1618,Ball Ltd,In stock,11.98,30
d6d0443d-d76f-4540-9562-d2453ddd5bde,iterate out-of-the-box solutions,Sports,402.17,2.2,1617,Allen-Villanueva,Out of stock,10.08,4
83f993c3-c0b8-427c-81ff-cf1a277e246f,empower extensible methodologies,Automotive,277.1,1.4,9645,"Young, Garcia and Hardin",Out of stock,15.73,40
073282d6-d262-493f-8ce4-a68aa45e1019,incubate real-time networks,Clothing,135.46,3.2,8402,Keller-Hall,Out of stock,6.04,27
197d29c0-2fb2-4392-aa0b-9ebc73b7acd5,incentivize bricks-and-clicks functionalities,Electronics,362.05,3.1,4903,Matthews-Friedman,Out of stock,2.31,48
bfb15289-771a-4471-8a77-6c32d11eb5fb,leverage next-generation metrics,Electronics,392.43,4.4,7783,Cohen Inc,Out of stock,16.01,32
8fdcc31c-a504-4f44-a76e-6f8598d36363,enhance collaborative platforms,Beauty,373.85,1.6,1352,Spence LLC,Out of stock,2.25,29
f0552d7b-f868-46f1-8b7d-d7f7f6669536,scale end-to-end e-services,Grocery,161.62,3.3,4893,Kelly-Lynch,In stock,9.39,2
c62a0792-9e9c-49fa-bb91-f4b9b1d337f2,target one-to-one platforms,Beauty,442.78,1.0,1125,Lewis-Molina,In stock,14.12,17
7e693977-4c6d-4c28-bbee-fa9348026a23,brand sticky models,Automotive,341.43,2.5,8449,Miller and Sons,Out of stock,13.86,13
eae0a9fb-54b8-4f55-816a-61588b57982e,unleash distributed functionalities,Sports,421.73,3.2,2482,"Bell, Mccullough and Fuller",In stock,18.65,5
39e86814-ce13-4a1b-8916-05159d8428aa,productize visionary convergence,Toys,300.4,2.4,9693,"Thornton, Beck and Campbell",In stock,14.27,24
23f007f2-90d6-4f39-b9dc-44b39229d985,revolutionize vertical ROI,Home & Kitchen,289.34,5.0,75,"Davis, Smith and Huynh",Out of stock,17.93,49
4776985d-8c22-4049-aede-e7c0d43da480,target killer eyeballs,Health & Personal Care,153.05,3.1,6882,"Hogan, Munoz and Miranda",Out of stock,3.83,15
497ec23b-0482-45b1-89b1-300ceab0d04a,strategize enterprise mindshare,Electronics,446.75,1.7,5972,"Foster, Scott and Aguilar",In stock,16.08,50
0a7b1578-068f-4589-a9ad-3145652af35d,exploit integrated bandwidth,Home & Kitchen,449.38,4.2,1181,"Kelley, Pace and Kelly",Out of stock,2.43,16
c1da1056-5735-423f-9e3b-10a7e3269bff,engage granular eyeballs,Books,252.92,3.1,6473,"David, Eaton and Kemp",Out of stock,2.28,43
5007b3eb-69d0-420b-9586-94860bdb8992,expedite customized info-mediaries,Electronics,230.54,4.4,2005,Simon-Gonzalez,In stock,9.44,35
8c5937e0-49d1-4f75-834f-07107f27442c,grow compelling users,Clothing,418.58,4.6,8482,Johnson PLC,In stock,17.67,5
d0b53061-f515-4ac8-b979-92ae9c240868,evolve e-business mindshare,Sports,306.74,2.8,9925,Edwards PLC,In stock,17.74,48
c3ac65ff-72e2-4faa-a5c3-3edbd09171b8,streamline proactive interfaces,Toys,304.99,4.3,8845,"Williams, Moore and Washington",In stock,18.69,0
2493f7a7-7ac7-44f5-9941-c1640240917a,morph transparent architectures,Electronics,208.32,2.2,4406,"Hendrix, Copeland and Evans",In stock,13.1,11
90aedc2f-fb7c-47bc-93d0-9695d182ae27,repurpose dot-com mindshare,Clothing,309.23,3.6,8681,"Harding, Mullins and Leonard",In stock,14.83,7
2f49cc11-acd6-4471-a83f-fbf4bac63206,productize cutting-edge info-mediaries,Electronics,424.93,1.0,2943,"Johnson, Porter and Paul",Out of stock,12.41,11
e00d5294-da1b-42c7-9584-f2e87edc3eab,deploy integrated e-markets,Home & Kitchen,349.93,1.4,6180,"Rowe, Harris and Shaw",Out of stock,11.03,11
b2316b3a-9815-4829-863c-6995f9a96a5a,redefine enterprise solutions,Toys,466.16,1.5,3193,Hendrix Inc,Out of stock,11.29,2
c9cfe906-bb42-4b3a-9382-27fb592421ce,exploit open-source niches,Sports,290.04,4.0,9244,Mejia PLC,Out of stock,19.16,25
a5083456-54fb-42db-9b14-6b233f096629,deploy extensible supply-chains,Grocery,256.57,4.4,9328,"Sanders, Davis and Miles",In stock,7.67,34
848d47d7-9fe6-4234-a8a0-a8fb480963c1,visualize world-class systems,Home & Kitchen,173.88,3.2,2064,Fernandez-Williams,In stock,13.84,42
2a8d886e-d7c3-49ae-92cd-7661072c0f7c,optimize seamless architectures,Clothing,58.31,2.8,9326,Mitchell Ltd,Out of stock,0.99,28
8c010b82-4f6f-4b7e-b46d-ba0d826a2edc,engineer seamless initiatives,Electronics,277.46,4.2,3981,Anderson-Perez,In stock,18.74,2
725436a5-3a48-4aa1-ad5d-55c99e154c67,incubate seamless partnerships,Books,235.93,1.9,5282,"Guerrero, Burns and Cole",In stock,17.96,39
96e16a8f-f69e-47e0-aad9-0ae0471b0d20,enhance proactive content,Health & Personal Care,129.88,2.4,5911,Perry and Sons,In stock,0.32,1
54553e8a-21cf-4e6e-a8e5-dc9f14b4d560,facilitate distributed relationships,Electronics,490.91,1.8,8041,Gardner Group,In stock,13.2,11
cfe699ab-fd86-422f-a07b-ea29c60b82a6,seize collaborative paradigms,Automotive,483.12,2.6,8710,Bullock-Hill,Out of stock,19.13,35
58339e2a-e91d-48ae-87bb-1e3d6bca71a6,aggregate best-of-breed niches,Health & Personal Care,48.58,2.7,8190,Morales Ltd,Out of stock,7.14,29
4efe1306-723b-46d0-96e8-f14a785ad78d,transition holistic relationships,Clothing,48.8,1.8,1207,Miller and Sons,In stock,1.79,26
0bb40027-0ac3-442b-bda7-fb17a0ec0520,benchmark holistic paradigms,Grocery,204.95,2.6,2972,"Williams, Beasley and Griffin",Out of stock,1.88,37
1e7a1c7f-fbe4-4e68-bab2-a0ce57a0e603,envisioneer holistic e-business,Clothing,124.73,1.9,8133,Crawford-Lara,Out of stock,4.99,31
2809c8b1-52d5-401c-9cb3-b809fc4a0bc5,facilitate dot-com infrastructures,Books,177.9,3.4,928,Mccormick-Patel,Out of stock,7.43,15
b99e883a-c5fe-487d-bf55-30fafc16ac8e,re-intermediate killer e-services,Toys,418.44,4.6,7144,Johnson-Smith,Out of stock,8.18,14
811163d2-0e66-4989-8c69-0fd756a1ccbb,incentivize 24/7 architectures,Electronics,178.14,3.4,2436,Powell-Wolfe,In stock,18.46,14
8558bd80-440b-4a06-87eb-2230af8253d5,brand extensible solutions,Home & Kitchen,243.44,1.1,5431,White Group,Out of stock,0.05,2
b8a262f5-a278-41cc-89a0-5bd0631e180f,extend best-of-breed platforms,Grocery,448.87,4.3,3451,Miller-Hernandez,Out of stock,16.75,48
9998999e-b3c2-45a0-acee-1d92930ad769,synergize frictionless technologies,Home & Kitchen,93.7,2.3,6483,Wiggins and Sons,Out of stock,2.05,6
0e2577d7-e468-441d-8176-433b4359dc54,embrace virtual users,Automotive,434.45,4.4,1955,"Schmidt, Reid and Bradley",Out of stock,9.07,12
f46128fa-903c-49d8-8e55-776c9454333d,facilitate impactful systems,Books,26.16,3.9,8975,"Herrera, Gray and Murillo",Out of stock,17.04,39
7049274c-8112-4be4-9023-674ade7a7f68,streamline impactful e-commerce,Electronics,380.24,3.6,1738,Alvarez and Sons,Out of stock,8.77,45
ba9ec1a7-4812-4676-aaaf-c970cbb227ed,disintermediate interactive applications,Books,364.4,1.1,4162,Richards Inc,Out of stock,17.85,31
06443a09-fadf-4c48-966a-595d659bae4c,mesh one-to-one e-markets,Health & Personal Care,407.72,3.8,2093,"Freeman, Smith and White",In stock,3.17,9
0d9138df-95be-43ef-a98d-a7eb22ec517b,incubate value-added e-business,Beauty,435.62,2.6,9222,Long Group,In stock,4.27,36
bef15828-1107-4d60-9135-af053467cfcf,visualize turn-key eyeballs,Grocery,262.19,3.5,7829,Velazquez and Sons,Out of stock,12.45,6
aa76cd76-5374-4265-8952-fb20962ecc57,utilize mission-critical applications,Toys,265.08,1.9,6150,"Moody, Noble and Spears",In stock,11.16,35
69d278be-443a-4c46-9c41-f2f1c7912517,enable user-centric relationships,Beauty,138.12,4.2,9631,Moon-Clarke,Out of stock,13.65,13
80bf9442-bd80-4b13-8ab0-a73d3f54cf37,envisioneer seamless networks,Toys,437.28,1.7,4411,"Bowman, Hansen and Berry",Out of stock,1.54,13
e4264456-b9f7-4024-90ad-ee0ed2395e1f,streamline real-time paradigms,Books,499.26,1.0,9199,"Walsh, Welch and Simon",In stock,0.32,21
038b020c-f16f-485e-99d6-9321f17724a5,exploit holistic e-commerce,Health & Personal Care,463.55,4.0,7155,"Brown, Potts and Freeman",Out of stock,6.01,43
971fbeec-1f66-4c89-86f7-ac14ed591ea2,productize wireless bandwidth,Books,389.42,3.2,4615,Wagner-Perry,Out of stock,9.67,41
f5534f01-04a5-4bb6-8cd9-850e2626167e,transform synergistic networks,Automotive,480.57,3.2,7543,Weiss PLC,Out of stock,18.96,21
09c59102-0d61-45e2-b7eb-786e7d10b86e,drive B2C e-commerce,Electronics,102.58,1.9,9493,Baker LLC,In stock,8.48,18
f00a2816-2317-4c7e-a941-b631a506eecf,morph 24/7 mindshare,Home & Kitchen,443.91,3.7,6647,Maldonado-Lewis,Out of stock,11.81,50
3e9de186-bca9-4d7f-8a1b-e0c64938e1c2,productize cross-media initiatives,Automotive,157.15,3.3,8604,"Miller, Brown and Hodge",In stock,7.26,2
ba411ea7-add4-4801-b580-e9b091844054,visualize B2C architectures,Health & Personal Care,240.02,3.7,8122,"Garcia, Miller and Jones",Out of stock,16.31,46
ab74746e-8742-409d-82e0-2c5ba4700194,cultivate wireless web services,Toys,118.23,2.1,8241,Wallace-Krueger,Out of stock,17.67,12
069a097d-c62e-4766-8366-e60e807850a6,generate distributed e-tailers,Beauty,359.35,2.4,9662,Carpenter-Crawford,In stock,1.09,37
10be1b63-6548-46dc-9a09-7f58a3bf29c2,transform B2C communities,Home & Kitchen,410.13,2.1,6195,"Morgan, Taylor and Garrett",Out of stock,16.15,36
ac50d20c-8c75-4c45-9a82-2a0c2143c7fc,productize granular e-business,Clothing,53.0,4.6,7462,"Diaz, Jones and Charles",In stock,2.01,36
93525102-8491-45ee-95a4-16947f7d8374,re-contextualize dot-com networks,Automotive,146.22,1.8,2112,Romero-Moore,In stock,1.09,10
75a0245f-7c8f-4439-881e-246d2b2d2336,optimize innovative communities,Grocery,95.62,2.7,531,Wu Inc,Out of stock,17.26,10
1b375bb4-73cc-469d-9f74-f7c71e7812c5,cultivate innovative interfaces,Home & Kitchen,56.6,3.1,4183,Brown Group,In stock,18.61,12
25597d67-a83b-44a8-888c-fb1708726a51,grow proactive relationships,Sports,417.45,3.6,3978,"Wright, Johnson and Pitts",Out of stock,15.83,13
5e391175-278b-4b5d-a318-120c0b07f1ea,strategize 24/7 technologies,Sports,386.95,2.4,821,Rodriguez-Wells,In stock,6.04,41
af3e8aa4-bf45-4840-acb4-23aeb5b66577,expedite rich e-markets,Clothing,137.89,2.5,5404,Anderson-Pittman,In stock,3.7,38
